TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20250501,90,1.9,1627,20,6.2,1344,27,11.6,1305,16.0,22.4,1204,10.9,211,7.2,16.2,7.7,58.9,25.0,1147,10.3,4.1,2.9,-9.00,1003.1,1005.2,1010.3,1,1001.7,1546,8.1,1.9,13.8,-9.0,9.27,1.30,800,0.0,-9.0,-9.00,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20250501,93,0.7,639,23,3.2,2315,20,5.0,2320,11.7,17.8,1018,7.5,541,8.7,14.3,4.6,83.1,32.0,1042,11.4,1.5,1.0,-9.00,996.5,1007.9,1011.6,1,1005.2,1839,8.1,0.2,13.8,-9.0,4.96,0.87,800,15.0,15.0,5.42,6.2,1359,1.7,1425,-9.0,-9,-9.0,-9,-9.0,-9,16.5,14.6,13.1,11.6,12.1
20250501,95,1.3,1085,20,3.0,1128,20,6.7,1122,11.9,16.0,916,7.8,524,9.1,13.4,3.0,84.6,43.0,915,11.7,1.4,1.0,-9.00,989.3,1007.8,1012.1,15,1004.8,1924,7.9,0.2,13.8,-9.0,4.30,0.91,1400,14.2,14.2,-9.00,4.2,1241,1.3,2108,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20250501,98,1.4,1247,23,3.1,1649,16,6.1,1142,12.4,17.1,824,9.8,2356,9.4,13.2,5.5,84.6,26.0,655,12.1,1.1,0.8,-9.00,993.7,1007.5,1011.3,31,1004.7,1920,7.0,0.0,13.8,-9.0,2.75,0.45,1300,20.3,-9.0,-9.00,6.9,947,1.6,955,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20250501,99,1.3,1149,25,3.9,1409,25,8.0,1406,11.2,13.9,1327,8.3,507,9.6,13.4,6.6,90.4,65.0,759,12.2,1.2,0.8,-9.00,1004.1,1007.8,1011.9,21,1005.4,1849,6.5,0.0,13.8,-9.0,2.56,0.31,1300,19.6,-9.0,-9.00,6.7,914,2.0,930,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20250501,100,3.9,3407,27,7.7,2217,27,12.5,2308,12.2,19.5,1121,5.9,155,3.1,11.0,2.4,60.5,21.0,435,8.3,3.4,2.4,-9.00,919.2,1007.0,1015.5,6,1004.0,1635,7.8,5.8,13.8,-9.0,10.92,2.45,1100,6.2,-9.0,-9.00,2.6,1405,0.7,1437,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20250501,101,0.8,696,16,3.1,2300,16,5.4,2302,11.5,16.3,1035,7.8,547,8.9,13.2,3.1,84.8,50.0,1044,11.5,1.6,1.1,-9.00,998.2,1007.3,1010.9,5,1004.6,1758,7.4,0.1,13.8,-9.0,4.67,0.85,800,15.3,15.3,-9.00,5.7,1356,1.8,1428,-9.0,-9,-9.0,-9,-9.0,-9,15.7,13.3,12.0,12.6,15.2
20250501,102,6.2,5316,18,12.3,52,18,17.7,4,11.4,15.0,5,8.6,2153,7.7,13.8,6.0,78.8,41.0,1,10.6,3.8,2.7,1.00,1001.5,1005.9,1009.6,2340,1003.3,910,5.3,4.7,13.8,-9.0,16.29,2.91,1300,10.7,-9.0,6.42,5.7,426,2.6,428,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20250501,104,2.1,1838,18,5.2,1649,16,8.8,1631,17.7,23.5,1213,13.9,2238,5.3,16.1,7.4,49.1,18.0,839,9.6,4.2,3.0,-9.00,995.8,1004.6,1010.1,1,1000.3,1644,7.5,3.4,13.8,-9.0,9.47,1.59,800,1.0,1.0,3.12,0.8,1353,0.4,1351,-9.0,-9,-9.0,-9,-9.0,-9,15.9,13.1,11.9,10.9,13.0
20250501,105,2.3,2020,20,6.0,1326,20,11.4,1703,18.7,24.3,1218,16.6,636,6.5,16.8,4.9,48.3,19.0,411,10.2,4.7,3.3,-9.00,1002.4,1005.5,1011.0,1,1001.4,1705,7.1,3.4,13.8,-9.0,10.10,1.54,900,1.2,-9.0,-9.00,0.9,1358,0.5,1359,-9.0,-9,-9.0,-9,-9.0,-9,16.5,15.1,12.5,12.1,14.2
20250501,106,2.7,2341,18,6.0,1805,23,12.7,1757,18.6,24.4,1315,13.9,2345,6.5,18.9,6.1,49.6,16.0,554,10.3,5.5,3.9,-9.00,1001.1,1005.8,1011.6,1,1002.4,1804,7.1,4.2,13.7,-9.0,11.65,2.06,900,0.0,-9.0,-9.00,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20250501,108,2.2,1889,20,3.8,2112,11,8.0,646,14.7,17.6,744,11.3,2355,7.9,13.3,6.4,69.6,27.0,553,11.3,1.5,1.0,-9.00,996.2,1006.3,1010.1,105,1003.9,1801,7.3,0.0,13.8,-9.0,2.15,0.49,700,21.1,21.1,7.60,9.0,1237,2.5,1246,-9.0,-9,-9.0,-9,-9.0,-9,15.7,14.0,13.1,12.4,13.9
